iSub,version,condition,iSession,iBlock,iTrial,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,feature1,feature2,feature3,feature4,category,choice,feedback,ambigous,choRT,neck_oral,head_oral,leg_oral,tail_oral,text,human_feature_1,human_feature_2,human_feature_3,human_feature_4,neck_use,head_use,leg_use,tail_use,feature1_use,feature2_use,feature3_use,feature4_use,choice_1_feature_1,choice_1_feature_2,choice_1_feature_3,choice_1_feature_4,choice_2_feature_1,choice_2_feature_2,choice_2_feature_3,choice_2_feature_4
19,1,1,1,1,1,0.95925218129065,0.291182076991372,0.173673110507327,0.472100837077826,0.5,0.5,0.5,0.5,0.472100837077826,0.95925218129065,0.291182076991372,0.173673110507327,2,1,1.0,1,5.772,0.75,0.75,0.5,0.5,头比较长，脖子也比较长。,0.5,0.75,0.75,0.5,1,1,0,0,0,1,1,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
19,1,1,1,1,2,0.268524481797995,0.87368307169847,0.97969104060504,0.204967458820851,0.5,0.5,0.5,0.5,0.204967458820851,0.268524481797995,0.87368307169847,0.97969104060504,1,2,0.0,0,10.66,0.5,0.5,0.75,0.5,腿比较长。,0.5,0.5,0.5,0.75,0,0,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
19,1,1,1,1,3,0.003745051985714,0.469206377688053,0.021732357852775,0.016677272787802,0.5,0.5,0.5,0.5,0.016677272787802,0.003745051985714,0.469206377688053,0.021732357852775,1,2,0.0,0,2.743,0.5,0.75,0.25,0.25,腿很短，尾巴也短，头很长。,0.25,0.5,0.75,0.25,0,1,1,1,1,0,1,1,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
19,1,1,1,1,4,0.715881069434691,0.88296582026256,0.548226240265685,0.340328858219261,0.5,0.5,0.5,0.5,0.340328858219261,0.715881069434691,0.88296582026256,0.548226240265685,2,1,1.0,0,5.34,0.75,0.75,0.5,0.5,头很长，脖子很长。,0.5,0.75,0.75,0.5,1,1,0,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,5,0.79106622742739,0.670054513277955,0.648953722193421,0.84439848967511,0.5,0.5,0.5,0.5,0.84439848967511,0.79106622742739,0.670054513277955,0.648953722193421,4,1,0.0,0,5.088,0.75,0.75,0.5,0.5,头很长，脖子也很长。,0.5,0.75,0.75,0.5,1,1,0,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,6,0.637709119084897,0.076999536875599,0.86565335315268,0.91893385900784,0.5,0.5,0.5,0.5,0.91893385900784,0.637709119084897,0.076999536875599,0.86565335315268,3,2,1.0,0,3.971,0.5,0.25,0.75,0.75,头短，尾巴长，腿也长。,0.75,0.5,0.25,0.75,0,1,1,1,1,0,1,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
19,1,1,1,1,7,0.011345037066549,0.078695362388975,0.707099197890239,0.136948605682218,0.5,0.5,0.5,0.5,0.136948605682218,0.011345037066549,0.078695362388975,0.707099197890239,1,2,0.0,0,7.445,0.5,0.25,0.5,0.25,头短，尾巴也很短。,0.25,0.5,0.25,0.5,0,1,0,1,1,0,1,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
19,1,1,1,1,8,0.81411852921252,0.510725495561939,0.442905521885221,0.314507018363772,0.5,0.5,0.5,0.5,0.314507018363772,0.81411852921252,0.510725495561939,0.442905521885221,2,1,1.0,0,2.654,0.75,0.75,0.5,0.25,头长，脖子长，尾巴也不是很短。,0.25,0.75,0.75,0.5,1,1,0,1,1,1,1,0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5
19,1,1,1,1,9,0.281534396226082,0.8601862937757,0.92888299698981,0.87695724056098,0.5,0.5,0.5,0.5,0.87695724056098,0.281534396226082,0.8601862937757,0.92888299698981,4,1,0.0,0,3.87,0.75,0.75,0.5,0.75,头长，脖子长，尾巴长。,0.75,0.75,0.75,0.5,1,1,0,1,1,1,1,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
19,1,1,1,1,10,0.189860281584829,0.406041754692185,0.8104347975321,0.257239589563405,0.5,0.5,0.5,0.5,0.257239589563405,0.189860281584829,0.406041754692185,0.8104347975321,1,2,0.0,0,2.28,0.25,0.75,0.5,0.25,头长，脖子短，尾巴短。,0.25,0.25,0.75,0.5,1,1,0,1,1,1,1,0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
19,1,1,1,1,11,0.49753550261269,0.743491397237485,0.399448956825201,0.462099595743964,0.5,0.5,0.5,0.5,0.462099595743964,0.49753550261269,0.743491397237485,0.399448956825201,1,1,1.0,1,3.657,0.75,0.75,0.25,0.75,头长，脖子长，尾巴长，腿也不短。,0.75,0.75,0.75,0.25,1,1,1,1,1,1,1,1,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333
19,1,1,1,1,12,0.345127652568992,0.466511151180411,0.262346959921831,0.075400630520948,0.5,0.5,0.5,0.5,0.075400630520948,0.345127652568992,0.466511151180411,0.262346959921831,1,2,0.0,0,3.198,0.75,0.75,0.25,0.25,除了头跟脖子，其他都很短。,0.25,0.75,0.75,0.25,1,1,0,0,0,1,1,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
19,1,1,1,1,13,0.354010991990606,0.97517753080476,0.298969936742479,0.79592991148913,0.5,0.5,0.5,0.5,0.79592991148913,0.354010991990606,0.97517753080476,0.298969936742479,4,1,0.0,0,2.382,0.25,0.75,0.5,0.75,头长，脖子不短，尾巴也很长。,0.75,0.25,0.75,0.5,1,1,0,1,1,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,14,0.05222071624136,0.85508886510786,0.145869198611122,0.415162743724929,0.5,0.5,0.5,0.5,0.415162743724929,0.05222071624136,0.85508886510786,0.145869198611122,1,2,0.0,0,5.428,0.25,0.75,0.25,0.75,头长，脖子短，腿也很短，尾巴长。,0.75,0.25,0.75,0.25,1,1,1,1,1,1,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,15,0.599021066943202,0.654038972910543,0.99986923045164,0.93378378618001,0.5,0.5,0.5,0.5,0.93378378618001,0.599021066943202,0.654038972910543,0.99986923045164,4,1,0.0,0,5.28,0.75,0.75,0.75,0.75,体型看上去很大，各个部位都很长。,0.75,0.75,0.75,0.75,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,16,0.678606040390368,0.80830661928986,0.457707508616531,0.229380407139241,0.5,0.5,0.5,0.5,0.229380407139241,0.678606040390368,0.80830661928986,0.457707508616531,2,1,1.0,0,7.442,0.5,0.5,0.5,0.25,尾巴很短。,0.25,0.5,0.5,0.5,0,0,0,1,1,0,0,0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666
19,1,1,1,1,17,0.404151866617412,0.92264423023286,0.637082569694618,0.099799529664402,0.5,0.5,0.5,0.5,0.099799529664402,0.404151866617412,0.92264423023286,0.637082569694618,1,1,1.0,0,3.377,0.5,0.5,0.5,0.25,尾巴很短。,0.25,0.5,0.5,0.5,0,0,0,1,1,0,0,0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666
19,1,1,1,1,18,0.599685426612603,0.74720509322616,0.733513863861436,0.80036981320555,0.5,0.5,0.5,0.5,0.80036981320555,0.599685426612603,0.74720509322616,0.733513863861436,4,2,1.0,0,1.326,0.5,0.5,0.5,0.75,尾巴很长。,0.75,0.5,0.5,0.5,0,0,0,1,1,0,0,0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666
19,1,1,1,1,19,0.173265804662026,0.78392388272134,0.616702577443999,0.31472142592337,0.5,0.5,0.5,0.5,0.31472142592337,0.173265804662026,0.78392388272134,0.616702577443999,1,1,1.0,0,3.349,0.5,0.5,0.5,0.75,尾巴有点长。,0.75,0.5,0.5,0.5,0,0,0,1,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,20,0.88276419605489,0.392454998986435,0.106440910479211,0.720656139286079,0.5,0.5,0.5,0.5,0.720656139286079,0.88276419605489,0.392454998986435,0.106440910479211,3,1,0.0,0,1.934,0.5,0.5,0.5,0.75,尾巴很长。,0.75,0.5,0.5,0.5,0,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5
19,1,1,1,1,21,0.521142122668498,0.179870479548275,0.446592894627426,0.350439924045316,0.5,0.5,0.5,0.5,0.350439924045316,0.521142122668498,0.179870479548275,0.446592894627426,2,1,1.0,0,4.672,0.5,0.5,0.75,0.75,尾巴长，腿也长。,0.75,0.5,0.5,0.75,0,0,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
19,1,1,1,1,22,0.54751965120111,0.718733143240878,0.84652772025741,0.540350778776058,0.5,0.5,0.5,0.5,0.540350778776058,0.54751965120111,0.718733143240878,0.84652772025741,4,1,0.0,1,1.546,0.5,0.5,0.75,0.75,尾巴长，但腿也长。,0.75,0.5,0.5,0.75,0,0,1,1,1,0,0,1,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5
19,1,1,1,1,23,0.98883465885032,0.543465281169639,0.91179467841776,0.97423075947764,0.5,0.5,0.5,0.5,0.97423075947764,0.98883465885032,0.543465281169639,0.91179467841776,4,2,1.0,0,2.94,0.75,0.75,0.75,0.75,各个部位都很长。,0.75,0.75,0.75,0.75,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666
19,1,1,1,1,24,0.039167018835684,0.322585177897514,0.640791979811848,0.0083144986795949,0.5,0.5,0.5,0.5,0.0083144986795949,0.039167018835684,0.322585177897514,0.640791979811848,1,2,0.0,0,2.495,0.5,0.5,0.5,0.25,朝左侧，尾巴很短。,0.25,0.5,0.5,0.5,0,0,0,1,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,25,0.440079778392384,0.122814133662708,0.460965865347226,0.725473607151579,0.5,0.5,0.5,0.5,0.725473607151579,0.440079778392384,0.122814133662708,0.460965865347226,3,1,0.0,0,4.151,0.5,0.5,0.5,0.75,尾巴很长，朝右侧。,0.75,0.5,0.5,0.5,0,0,0,1,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,26,0.87687541738016,0.345273985586971,0.006814703100462,0.62367933860763,0.5,0.5,0.5,0.5,0.62367933860763,0.87687541738016,0.345273985586971,0.006814703100462,3,2,1.0,0,3.708,0.5,0.5,0.25,0.75,尾巴长，腿短。,0.75,0.5,0.5,0.25,0,0,1,1,1,0,0,1,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5
19,1,1,1,1,27,0.691915309634829,0.304216302059754,0.134759112367471,0.82754783343574,0.5,0.5,0.5,0.5,0.82754783343574,0.691915309634829,0.304216302059754,0.134759112367471,3,1,0.0,0,2.935,,,,,朝左边。,,,,,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,28,0.325287736278954,0.741651332512006,0.350920778782653,0.749281515583505,0.5,0.5,0.5,0.5,0.749281515583505,0.325287736278954,0.741651332512006,0.350920778782653,4,1,0.0,0,1.778,0.5,0.5,0.75,0.75,尾巴长，腿也很长。,0.75,0.5,0.5,0.75,0,0,1,1,1,0,0,1,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333
19,1,1,1,1,29,0.604369082669159,0.89144814990128,0.691338065909102,0.32002659496171,0.5,0.5,0.5,0.5,0.32002659496171,0.604369082669159,0.89144814990128,0.691338065909102,2,1,1.0,0,6.147,0.5,0.5,0.75,0.75,尾巴长，腿也很长。,0.75,0.5,0.5,0.75,0,0,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5
19,1,1,1,1,30,0.24362190409389,0.157255295082064,0.79892416230679,0.646701885253054,0.5,0.5,0.5,0.5,0.646701885253054,0.24362190409389,0.157255295082064,0.79892416230679,3,1,0.0,0,2.636,0.5,0.5,0.75,0.75,尾巴长，腿也很长。,0.75,0.5,0.5,0.75,0,0,1,1,1,0,0,1,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5
19,1,1,1,1,31,0.76138639511552,0.426618225414483,0.790056705514,0.78686503339634,0.5,0.5,0.5,0.5,0.78686503339634,0.76138639511552,0.426618225414483,0.790056705514,3,1,0.0,0,1.365,0.5,0.5,0.75,0.75,尾巴长，腿也很长。,0.75,0.5,0.5,0.75,0,0,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
19,1,1,1,1,32,0.058435637272584,0.90619006249615,0.101429605791461,0.152133883663583,0.5,0.5,0.5,0.5,0.152133883663583,0.058435637272584,0.90619006249615,0.101429605791461,1,2,0.0,0,3.927,0.5,0.5,0.25,0.25,尾巴短，腿也短。,0.25,0.5,0.5,0.25,0,0,1,1,1,0,0,1,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5
19,1,1,1,1,33,0.105158722178338,0.145699031595519,0.600528989808474,0.179219680825586,0.5,0.5,0.5,0.5,0.179219680825586,0.105158722178338,0.145699031595519,0.600528989808474,1,1,1.0,0,10.518,0.5,0.5,0.6666666666666666,0.5,腿比身子长。,0.5,0.5,0.5,0.6666666666666666,0,0,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5
19,1,1,1,1,34,0.722175389794774,0.185931344896968,0.673878921003351,0.99433079645426,0.5,0.5,0.5,0.5,0.99433079645426,0.722175389794774,0.185931344896968,0.673878921003351,3,2,1.0,0,3.362,0.5,0.5,0.6666666666666666,0.5,腿比身子长。,0.5,0.5,0.5,0.6666666666666666,0,0,1,0,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,35,0.8659877556318,0.9024995044457,0.19648163527167,0.631804523248382,0.5,0.5,0.5,0.5,0.631804523248382,0.8659877556318,0.9024995044457,0.19648163527167,4,2,1.0,0,1.525,0.5,0.5,0.3333333333333333,0.5,腿比身子短。,0.5,0.5,0.5,0.3333333333333333,0,0,1,0,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
19,1,1,1,1,36,0.602994256065185,0.140694034602117,0.176373697847763,0.024229333841065,0.5,0.5,0.5,0.5,0.024229333841065,0.602994256065185,0.140694034602117,0.176373697847763,2,2,0.0,0,1.616,0.5,0.5,0.3333333333333333,0.5,腿比身子短。,0.5,0.5,0.5,0.3333333333333333,0,0,1,0,0,0,0,1,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666
19,1,1,1,1,37,0.099110522527428,0.143717491235435,0.9461048058047,0.91774747991706,0.5,0.5,0.5,0.5,0.91774747991706,0.099110522527428,0.143717491235435,0.9461048058047,3,1,0.0,0,1.36,0.5,0.5,0.6666666666666666,0.5,腿比身子长。,0.5,0.5,0.5,0.6666666666666666,0,0,1,0,0,0,0,1,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666
19,1,1,1,1,38,0.367590835216573,0.621782072646532,0.36336470191325,0.722854290193128,0.5,0.5,0.5,0.5,0.722854290193128,0.367590835216573,0.621782072646532,0.36336470191325,4,2,1.0,0,5.493,0.5,0.6666666666666666,0.3333333333333333,0.5,腿比头短。,0.5,0.5,0.6666666666666666,0.3333333333333333,0,1,1,0,0,0,1,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
19,1,1,1,1,39,0.077588269159904,0.182591677471281,0.340204909717638,0.8089461865975,0.5,0.5,0.5,0.5,0.8089461865975,0.077588269159904,0.182591677471281,0.340204909717638,3,1,0.0,0,1.95,0.5,0.3333333333333333,0.6666666666666666,0.5,腿比头长。,0.5,0.5,0.3333333333333333,0.6666666666666666,0,1,1,0,0,0,1,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
19,1,1,1,1,40,0.90984071300383,0.514611494071419,0.374883894251019,0.259290985825647,0.5,0.5,0.5,0.5,0.259290985825647,0.90984071300383,0.514611494071419,0.374883894251019,2,1,1.0,0,2.502,0.5,0.6666666666666666,0.3333333333333333,0.5,腿比头短。,0.5,0.5,0.6666666666666666,0.3333333333333333,0,1,1,0,0,0,1,1,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
19,1,1,1,1,41,0.157847683844479,0.184797977716077,0.97534707835774,0.326691876718297,0.5,0.5,0.5,0.5,0.326691876718297,0.157847683844479,0.184797977716077,0.97534707835774,1,2,0.0,0,2.771,0.5,0.3333333333333333,0.6666666666666666,0.5,腿比头长，朝左边。,0.5,0.5,0.3333333333333333,0.6666666666666666,0,1,1,0,0,0,1,1,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333
19,1,1,1,1,42,0.261172000887621,0.534443481292294,0.99745210912792,0.82484127598534,0.5,0.5,0.5,0.5,0.82484127598534,0.261172000887621,0.534443481292294,0.99745210912792,4,2,1.0,0,3.265,0.5,0.3333333333333333,0.6666666666666666,0.5,腿比头长，朝右边。,0.5,0.5,0.3333333333333333,0.6666666666666666,0,1,1,0,0,0,1,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
19,1,1,1,1,43,0.98584704065896,0.540964406639898,0.718684670000945,0.99802449061979,0.5,0.5,0.5,0.5,0.99802449061979,0.98584704065896,0.540964406639898,0.718684670000945,4,1,0.0,0,3.221,0.5,0.6666666666666666,0.3333333333333333,0.5,腿比头短，朝左边。,0.5,0.5,0.6666666666666666,0.3333333333333333,0,1,1,0,0,0,1,1,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5
19,1,1,1,1,44,0.578656820800351,0.344526069859087,0.90776517706911,0.099443768114497,0.5,0.5,0.5,0.5,0.099443768114497,0.578656820800351,0.344526069859087,0.90776517706911,2,1,1.0,0,3.435,0.5,0.5,0.6666666666666666,0.3333333333333333,腿比尾巴长。,0.3333333333333333,0.5,0.5,0.6666666666666666,0,0,1,1,1,0,0,1,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5
